trial,subID,sim_choice,sim_attack,k
1,171,"[3, 4, 4, 3, 3, 7, 4, 7, 4, 4]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1
1,172,"[4, 6, 2, 7, 7, 4, 4, 6, 2, 4]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]",1
1,173,"[2, 1, 1, 3, 1, 2, 2, 1, 2, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,174,"[7, 8, 5, 6, 7, 7, 5, 7, 1, 7]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
1,175,"[3, 6, 4, 5, 6, 6, 5, 3, 5, 5]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 1]",1
1,176,"[3, 1, 4, 3, 3, 4, 1, 2, 3, 3]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,177,"[4, 5, 4, 3, 4, 3, 4, 4, 4, 4]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
1,178,"[3, 8, 5, 6, 5, 3, 5, 6, 6, 7]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",1
1,179,"[5, 2, 5, 1, 4, 2, 5, 4, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,180,"[7, 7, 5, 6, 4, 7, 7, 5, 7, 6]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 1]",1
1,181,"[7, 7, 7, 5, 5, 5, 4, 6, 4, 5]","[1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1
1,182,"[6, 5, 3, 3, 5, 4, 2, 6, 1, 3]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,183,"[4, 2, 2, 1, 1, 2, 5, 1, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,184,"[4, 2, 5, 4, 4, 4, 6, 2, 5, 2]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,185,"[3, 4, 6, 5, 5, 1, 6, 4, 7, 4]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
1,186,"[6, 5, 6, 2, 7, 4, 6, 5, 8, 5]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",1
1,187,"[3, 1, 2, 3, 4, 4, 6, 1, 3, 4]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
1,188,"[7, 5, 5, 8, 2, 3, 7, 5, 7, 6]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,189,"[4, 4, 2, 7, 3, 3, 2, 6, 7, 6]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,190,"[4, 4, 2, 4, 4, 3, 2, 5, 3, 3]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,191,"[6, 6, 6, 6, 4, 1, 4, 6, 5, 7]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,192,"[6, 6, 6, 6, 5, 6, 6, 6, 3, 6]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,193,"[3, 4, 4, 1, 2, 1, 3, 3, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,194,"[4, 6, 7, 7, 7, 6, 6, 4, 6, 7]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",1
1,195,"[1, 2, 2, 2, 2, 4, 1, 1, 1, 7]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1
1,196,"[8, 6, 5, 5, 8, 7, 7, 5, 6, 6]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 1]",1
1,197,"[4, 4, 3, 6, 3, 3, 5, 3, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,198,"[6, 4, 2, 2, 4, 3, 2, 3, 3, 2]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,199,"[7, 8, 6, 5, 6, 7, 8, 7, 8, 6]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 0]",1
1,200,"[5, 6, 3, 5, 2, 6, 6, 4, 6, 7]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,201,"[2, 5, 8, 6, 3, 5, 6, 7, 2, 6]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1
