,block,trial,room,subID,attack,selfBlame,jointMoney,partnerStep,playerStep,prediction,step_rt,predatorType,player_partner_diff,finalStep,playerID,confidence,partnerBlame,abs_pred_error,predator,outcome,abs_player_pred_diff,log_step_rt,partner_changed,partner_changed_rel,player_change,future_step_rt,player_change_rel
13945,2,9,122,237,True,0.5,-20,6,6,5,2.050000667572021,0,0,6,1,70,0.5,1,safe,captured,1,0.7178401187951521,1.0,0.0,1.0,1.7500005960464478,-0.0
13948,2,10,122,236,False,0.5,72,7,5,4,1.999500393867493,0,-2,6,0,70,0.75,3,safe,harvest,1,0.6928973462877088,1.0,0.0,0.0,1.1165999174118042,0.0
13949,2,10,122,237,False,0.75,72,5,7,7,1.7500005960464478,0,2,6,1,70,0.5,2,safe,harvest,0,0.5596161285333349,-1.0,-0.0,-1.0,2.467100143432617,1.0
13952,2,11,122,236,False,0.5,72,6,5,5,1.1165999174118042,0,-1,6,0,70,0.75,1,safe,harvest,0,0.1102882799301262,-1.0,1.0,0.0,1.1161000728607178,0.0
13953,2,11,122,237,False,0.75,72,5,6,6,2.467100143432617,0,1,6,1,70,0.5,1,safe,harvest,0,0.9030434299266688,0.0,0.0,-2.0,1.6667003631591797,2.0
13956,2,12,122,236,False,0.75,50,4,5,6,1.1161000728607178,0,1,5,0,70,0.25,2,safe,harvest,1,0.10984053096106196,-2.0,2.0,3.0,2.7831010818481445,-3.0
13957,2,12,122,237,False,0.25,50,5,4,5,1.6667003631591797,0,-1,5,1,70,0.75,0,safe,harvest,1,0.5108458414571196,0.0,0.0,0.0,2.265400648117065,0.0
13960,2,13,122,236,True,0.75,-20,4,8,6,2.7831010818481445,0,4,6,0,70,0.0,2,safe,captured,2,1.0235658030656665,0.0,0.0,-4.0,0.9165998697280884,4.0
13961,2,13,122,237,True,0.0,-20,8,4,4,2.265400648117065,0,-4,6,1,70,0.75,4,safe,captured,0,0.8177516298783105,3.0,-3.0,3.0,2.2166008949279785,3.0
13964,2,14,122,236,False,0.25,72,7,4,5,0.9165998697280884,0,-3,6,0,70,0.75,2,safe,harvest,1,-0.08708424903227252,3.0,3.0,1.0,1.3995999097824097,1.0
13965,2,14,122,237,False,0.75,72,4,7,4,2.2166008949279785,0,3,6,1,70,0.25,0,safe,harvest,3,0.7959748940983843,-4.0,4.0,-2.0,1.7323004007339478,2.0
13968,2,15,122,236,True,0.5,-20,5,5,5,1.3995999097824097,0,0,5,0,70,0.5,0,safe,captured,0,0.3361864170518409,-2.0,2.0,1.0,2.232600688934326,-0.0
13969,2,15,122,237,True,0.5,-20,5,5,5,1.7323004007339478,0,0,5,1,70,0.5,0,safe,captured,0,0.5494502366333022,1.0,1.0,0.0,1.8499011993408203,-0.0
13972,2,16,122,236,False,0.75,72,5,6,5,2.232600688934326,0,1,6,0,70,0.25,0,safe,harvest,1,0.8031671341778283,0.0,0.0,-1.0,1.2821999788284302,1.0
13973,2,16,122,237,False,0.25,72,6,5,4,1.8499011993408203,0,-1,6,1,70,0.75,2,safe,harvest,1,0.6151322319023762,1.0,0.0,1.0,2.083301067352295,1.0
13976,2,17,122,236,False,0.5,72,6,5,6,1.2821999788284302,0,-1,6,0,70,0.75,0,safe,harvest,1,0.24857733605911067,1.0,1.0,0.0,2.2663991451263428,0.0
13977,2,17,122,237,False,0.75,72,5,6,5,2.083301067352295,0,1,6,1,70,0.5,0,safe,harvest,1,0.7339536872893668,-1.0,1.0,-1.0,1.7333006858825684,1.0
13980,2,18,122,236,False,1.0,50,5,5,4,2.2663991451263428,0,0,5,0,70,0.5,1,safe,harvest,1,0.8181922923395799,-1.0,1.0,1.0,1.4165003299713137,-0.0
13981,2,18,122,237,False,0.5,50,5,5,6,1.7333006858825684,0,0,5,1,70,1.0,1,safe,harvest,1,0.5500275016741408,0.0,0.0,-1.0,1.5834009647369385,0.0
13984,2,19,122,236,True,0.75,-20,4,6,6,1.4165003299713137,0,2,5,0,70,0.0,2,safe,captured,0,0.34818927323674004,-1.0,-0.0,-2.0,1.149499773979187,2.0
13985,2,19,122,237,True,0.0,-20,6,4,4,1.5834009647369385,0,-2,5,1,70,0.75,2,safe,captured,0,0.45957504303689684,1.0,0.0,2.0,1.783500909805298,2.0
13988,2,20,122,236,False,0.5,50,6,4,6,1.149499773979187,0,-2,5,0,70,0.75,0,safe,harvest,2,0.1393268685957532,2.0,2.0,2.0,1.5989001989364624,2.0
13989,2,20,122,237,False,0.75,50,4,6,4,1.783500909805298,0,2,5,1,70,0.5,0,safe,harvest,2,0.5785782359401991,-2.0,2.0,0.0,1.5666005611419678,-0.0
13992,2,21,122,236,False,0.5,72,6,6,5,1.5989001989364624,0,0,6,0,70,0.5,1,safe,harvest,1,0.46931601723005817,0.0,-0.0,0.0,1.7993000745773315,-0.0
13993,2,21,122,237,False,0.5,72,6,6,6,1.5666005611419678,0,0,6,1,70,0.5,0,safe,harvest,0,0.44890802414190323,2.0,2.0,-2.0,1.4010004997253418,0.0
13996,2,22,122,236,False,0.75,50,4,6,6,1.7993000745773315,0,2,5,0,70,0.25,2,safe,harvest,0,0.5873977418243046,-2.0,-0.0,2.0,2.232600212097168,-2.0
13997,2,22,122,237,False,0.25,50,6,4,4,1.4010004997253418,0,-2,5,1,70,0.75,2,safe,harvest,0,0.33718662404669913,0.0,0.0,1.0,1.7999005317687988,1.0
14000,2,23,122,236,False,0.75,98,5,8,5,2.232600212097168,0,3,7,0,70,0.75,0,safe,harvest,3,0.8031669205985655,1.0,1.0,-3.0,1.9000002145767207,3.0
14001,2,23,122,237,False,0.75,98,8,5,6,1.7999005317687988,0,-3,7,1,70,0.75,2,safe,harvest,1,0.5877314032467768,2.0,-2.0,-1.0,1.234300136566162,-1.0
14004,2,24,122,236,False,0.5,50,4,5,6,1.9000002145767207,0,1,5,0,70,0.25,2,safe,harvest,1,0.6418539991075046,-1.0,-1.0,1.0,1.600099802017212,-1.0
14005,2,24,122,237,False,0.25,50,5,4,4,1.234300136566162,0,-1,5,1,70,0.5,1,safe,harvest,0,0.21050411841034058,-3.0,3.0,0.0,1.466700792312622,0.0
14008,2,25,122,236,False,0.75,50,4,6,5,1.600099802017212,0,2,5,0,70,0.75,1,safe,harvest,1,0.47006600356117495,0.0,0.0,1.0,2.399300098419189,-1.0
14009,2,25,122,237,False,0.75,50,6,4,4,1.466700792312622,0,-2,5,1,70,0.75,2,safe,harvest,0,0.38301551947130075,1.0,-1.0,2.0,2.867499828338623,2.0
14012,2,26,122,236,False,1.0,98,6,7,4,2.399300098419189,0,1,7,0,70,0.25,2,safe,harvest,3,0.8751770691641974,2.0,2.0,-1.0,1.3995001316070557,1.0
14013,2,26,122,237,False,0.25,98,7,6,6,2.867499828338623,0,-1,7,1,70,1.0,1,safe,harvest,0,1.0534405101569138,1.0,-1.0,-1.0,1.7163004875183103,-1.0
14016,2,27,122,236,True,0.75,-20,5,6,4,1.3995001316070557,0,1,6,0,70,0.25,1,safe,captured,2,0.33611512401199173,-1.0,-1.0,-1.0,1.233000398,1.0
14017,2,27,122,237,True,0.25,-20,6,5,4,1.7163004875183103,0,-1,6,1,70,0.75,2,safe,captured,1,0.5401710950123354,-1.0,1.0,2.0,1.6832010746002195,2.0
14020,2,28,122,236,True,0.0,-20,7,5,6,1.233000398,0,-2,6,0,70,1.0,1,safe,captured,1,0.20945054697209833,2.0,2.0,-1.0,1.8166004419326784,-1.0
14021,2,28,122,237,True,1.0,-20,5,7,7,1.6832010746002195,0,2,6,1,70,0.0,2,safe,captured,0,0.5206973819879863,-1.0,1.0,-1.0,1.6329008340835571,1.0
14024,2,29,122,236,False,0.5,50,6,4,6,1.8166004419326784,0,-2,5,0,70,0.25,0,safe,harvest,2,0.5969668653605686,-1.0,1.0,5.0,2.1321005821228027,5.0
14025,2,29,122,237,False,0.25,50,4,6,6,1.6329008340835571,0,2,5,1,70,0.5,2,safe,harvest,0,0.4903580859249169,-1.0,-1.0,-1.0,2.049901008605957,1.0
14030,1,1,124,238,False,0.5,18,3,3,5,4.141405106,1,0,3,0,60,1.0,2,dangerous,harvest,2,1.4210351278394322,,,0.0,2.055605888366699,-0.0
14031,1,1,124,239,False,1.0,18,3,3,3,3.609000444412232,1,0,3,1,60,0.5,0,dangerous,harvest,0,1.283430848800636,,,1.0,2.759000062942505,-0.0
14034,1,2,124,238,True,0.25,-20,4,3,4,2.055605888366699,1,-1,4,0,60,0.75,0,dangerous,captured,1,0.7205706406807251,1.0,0.0,0.0,1.618903398513794,0.0
14035,1,2,124,239,True,0.75,-20,3,4,6,2.759000062942505,1,1,4,1,60,0.25,3,dangerous,captured,2,1.01486831804867,0.0,0.0,-1.0,3.1449990272521973,1.0
14038,1,3,124,238,False,0.5,18,3,3,3,1.618903398513794,1,0,3,0,60,1.0,0,dangerous,harvest,0,0.4817490055365732,-1.0,1.0,0.0,1.5825031995773315,-0.0
14039,1,3,124,239,False,1.0,18,3,3,5,3.1449990272521973,1,0,3,1,60,0.5,2,dangerous,harvest,2,1.1458135808525778,0.0,0.0,1.0,2.7300000190734863,-0.0
14042,1,4,124,238,False,0.25,32,4,3,3,1.5825031995773315,1,-1,4,0,60,1.0,1,dangerous,harvest,0,0.4590078968839648,1.0,0.0,0.0,6.148533821105957,0.0
14043,1,4,124,239,False,1.0,32,3,4,6,2.7300000190734863,1,1,4,1,60,0.25,3,dangerous,harvest,2,1.0043016161834935,0.0,0.0,1.0,3.014999866485596,-1.0
14046,1,5,124,238,False,0.5,32,5,3,4,6.148533821105957,1,-2,4,0,60,1.0,1,dangerous,harvest,1,1.8162136503236945,1.0,-1.0,1.0,8.0,1.0
14047,1,5,124,239,False,1.0,32,3,5,4,3.014999866485596,1,2,4,1,60,0.5,1,dangerous,harvest,1,1.1035997858957634,0.0,0.0,0.0,3.607999086380005,-0.0
14050,1,6,124,238,False,0.5,50,5,4,5,8.0,1,-1,5,0,60,1.0,0,dangerous,harvest,1,2.0794415416798357,0.0,-0.0,0.0,1.7948048114776611,0.0
14051,1,6,124,239,False,1.0,50,4,5,4,3.607999086380005,1,1,5,1,60,0.5,0,dangerous,harvest,1,1.2831533489797258,1.0,1.0,0.0,4.0420002937316895,-0.0
14054,1,7,124,238,True,0.25,-20,5,4,5,1.7948048114776611,1,-1,5,0,60,0.75,0,dangerous,captured,1,0.5848962759037406,0.0,-0.0,0.0,2.6801044940948486,0.0
14055,1,7,124,239,True,0.75,-20,4,5,4,4.0420002937316895,1,1,5,1,60,0.25,0,dangerous,captured,1,1.396739691651315,0.0,0.0,-2.0,2.4770007133483887,2.0
14058,1,8,124,238,False,0.75,32,3,4,5,2.6801044940948486,1,1,4,0,60,0.5,2,dangerous,harvest,1,0.9858557840965607,-2.0,2.0,0.0,2.6437041759490967,-0.0
14059,1,8,124,239,False,0.5,32,4,3,4,2.4770007133483887,1,-1,4,1,60,0.75,0,dangerous,harvest,1,0.907048438496034,0.0,0.0,1.0,2.7140002250671387,1.0
14062,1,9,124,238,False,0.5,32,4,4,4,2.6437041759490967,1,0,4,0,60,0.5,0,dangerous,harvest,0,0.9721810306878964,1.0,1.0,0.0,1.4613021612167358,-0.0
14063,1,9,124,239,False,0.5,32,4,4,4,2.7140002250671387,1,0,4,1,60,0.5,0,dangerous,harvest,0,0.9984236443408754,0.0,-0.0,1.0,2.746000289916992,-0.0
14066,1,10,124,238,True,0.25,-20,5,4,4,1.4613021612167358,1,-1,5,0,60,0.5,1,dangerous,captured,0,0.37932792946592164,1.0,0.0,0.0,1.449102520942688,0.0
14067,1,10,124,239,True,0.5,-20,4,5,5,2.746000289916992,1,1,5,1,60,0.25,1,dangerous,captured,0,1.0101454129237024,0.0,0.0,1.0,4.0619988441467285,-1.0
14070,1,11,124,238,True,0.25,-20,6,4,5,1.449102520942688,1,-2,5,0,60,0.75,1,dangerous,captured,1,0.3709444137291819,1.0,-1.0,0.0,3.165002584457397,0.0
14071,1,11,124,239,True,0.75,-20,4,6,4,4.0619988441467285,1,2,5,1,60,0.25,0,dangerous,captured,2,1.4016751786054022,0.0,0.0,-1.0,2.617000102996826,1.0
14074,1,12,124,238,True,0.25,-20,5,4,5,3.165002584457397,1,-1,5,0,60,0.5,0,dangerous,captured,1,1.152153872170023,-1.0,1.0,0.0,1.3643015623092651,0.0
14075,1,12,124,239,True,0.5,-20,4,5,4,2.617000102996826,1,1,5,1,60,0.25,0,dangerous,captured,1,0.9620286629048388,0.0,0.0,2.0,3.2460007667541504,-2.0
14078,1,13,124,238,True,0.25,-20,7,4,5,1.3643015623092651,1,-3,6,0,60,0.75,2,dangerous,captured,1,0.3106426217221972,2.0,-2.0,0.0,1.3703018426895142,0.0
14079,1,13,124,239,True,0.75,-20,4,7,4,3.2460007667541504,1,3,6,1,60,0.25,0,dangerous,captured,3,1.1774237053074519,0.0,0.0,-1.0,2.9299991130828857,1.0
14082,1,14,124,238,False,0.5,50,6,4,6,1.3703018426895142,1,-2,5,0,60,0.75,0,dangerous,harvest,2,0.31503103870348914,-1.0,1.0,0.0,1.2734012603759766,0.0
14083,1,14,124,239,False,0.75,50,4,6,4,2.9299991130828857,1,2,5,1,60,0.5,0,dangerous,harvest,2,1.0750021203268434,0.0,0.0,2.0,3.9060001373291016,-2.0
14086,1,15,124,238,False,0.25,72,8,4,5,1.2734012603759766,1,-4,6,0,60,1.0,3,dangerous,harvest,1,0.2416914783725429,2.0,-2.0,0.0,1.576503038406372,0.0
14087,1,15,124,239,False,1.0,72,4,8,4,3.9060001373291016,1,4,6,1,60,0.25,0,dangerous,harvest,4,1.3625138676129867,0.0,0.0,-1.0,5.795000076293945,1.0
14090,1,16,124,238,True,0.25,-20,7,4,6,1.576503038406372,1,-3,6,0,60,0.75,1,dangerous,captured,2,0.45520912731248947,-1.0,1.0,0.0,1.115700364112854,0.0
14091,1,16,124,239,True,0.75,-20,4,7,5,5.795000076293945,1,3,6,1,60,0.25,1,dangerous,captured,2,1.756995489957193,0.0,0.0,-1.0,2.4040000438690186,1.0
14094,1,17,124,238,False,0.5,50,6,4,5,1.115700364112854,1,-2,5,0,60,1.0,1,dangerous,harvest,1,0.10948233697067146,-1.0,1.0,0.0,1.055000066757202,0.0
14095,1,17,124,239,False,1.0,50,4,6,5,2.4040000438690186,1,2,5,1,60,0.5,1,dangerous,harvest,1,0.8771340349213048,0.0,0.0,-3.0,4.492998600006104,3.0
14098,1,18,124,238,True,0.75,-20,3,4,6,1.055000066757202,1,1,4,0,60,0.25,3,dangerous,captured,2,0.05354083020499647,-3.0,3.0,0.0,1.2188009023666382,-0.0
14099,1,18,124,239,True,0.25,-20,4,3,4,4.492998600006104,1,-1,4,1,60,0.75,0,dangerous,captured,1,1.5025203184935172,0.0,0.0,5.0,2.9090001583099365,5.0
14102,1,19,124,238,True,0.25,-20,8,4,4,1.2188009023666382,1,-4,6,0,60,0.75,4,dangerous,captured,0,0.197867508502164,5.0,5.0,0.0,1.3096017837524414,0.0
14103,1,19,124,239,True,0.75,-20,4,8,3,2.9090001583099365,1,4,6,1,60,0.25,1,dangerous,captured,5,1.0678094339338045,0.0,-0.0,0.0,2.6650002002716064,-0.0
14106,1,20,124,238,True,0.25,-20,8,4,6,1.3096017837524414,1,-4,6,0,60,0.75,2,dangerous,captured,2,0.2697231091328414,0.0,-0.0,0.0,1.406702160835266,0.0
14107,1,20,124,239,True,0.75,-20,4,8,4,2.6650002002716064,1,4,6,1,60,0.25,0,dangerous,captured,4,0.9802041327666254,0.0,0.0,-1.0,2.424999952316284,1.0
14110,1,21,124,238,False,0.25,72,7,4,6,1.406702160835266,1,-3,6,0,60,1.0,1,dangerous,harvest,2,0.34124807188274753,-1.0,1.0,0.0,1.1764004230499268,0.0
14111,1,21,124,239,False,1.0,72,4,7,3,2.424999952316284,1,3,6,1,60,0.25,1,dangerous,harvest,4,0.8858315047260583,0.0,0.0,2.0,4.419999599456787,-2.0
14114,1,22,124,238,False,0.25,98,9,4,7,1.1764004230499268,1,-5,7,0,60,1.0,2,dangerous,harvest,3,0.16245928731165282,2.0,-2.0,0.0,1.794804573059082,0.0
14115,1,22,124,239,False,1.0,98,4,9,3,4.419999599456787,1,5,7,1,60,0.25,1,dangerous,harvest,6,1.4861396054689662,0.0,0.0,-6.0,1.7330000400543213,6.0
14118,1,23,124,238,True,0.75,-20,3,4,8,1.794804573059082,1,1,4,0,60,0.25,5,dangerous,captured,4,0.584896143065566,-6.0,6.0,0.0,0.9155996441841124,-0.0
14119,1,23,124,239,True,0.25,-20,4,3,6,1.7330000400543213,1,-1,4,1,60,0.75,2,dangerous,captured,3,0.5498540338461758,0.0,0.0,1.0,3.0460002422332764,1.0
14122,1,24,124,238,True,0.5,-20,4,4,5,0.9155996441841124,1,0,4,0,60,0.5,1,dangerous,captured,1,-0.0881760795187939,1.0,1.0,0.0,1.2127010822296145,-0.0
14123,1,24,124,239,True,0.5,-20,4,4,4,3.0460002422332764,1,0,4,1,60,0.5,0,dangerous,captured,0,1.1138293339980083,0.0,-0.0,5.0,2.676999568939209,-0.0
14126,1,25,124,238,False,0.25,98,9,4,5,1.2127010822296145,1,-5,7,0,60,1.0,4,dangerous,harvest,1,0.19285017109351546,5.0,0.0,0.0,1.303701639175415,0.0
14127,1,25,124,239,False,1.0,98,4,9,4,2.676999568939209,1,5,7,1,60,0.25,0,dangerous,harvest,5,0.9846966035143732,0.0,0.0,-5.0,3.061000108718872,5.0
14130,1,26,124,238,False,0.5,32,4,4,6,1.303701639175415,1,0,4,0,60,0.5,2,dangerous,harvest,2,0.26520763301142886,-5.0,5.0,0.0,1.000499606132507,-0.0
14131,1,26,124,239,False,0.5,32,4,4,3,3.061000108718872,1,0,4,1,60,0.5,1,dangerous,harvest,1,1.118741695480711,0.0,0.0,0.0,2.4750003814697266,-0.0
14134,1,27,124,238,True,0.5,-20,4,4,5,1.000499606132507,1,0,4,0,60,0.5,1,dangerous,captured,1,0.0004994813709159906,0.0,0.0,0.0,1.0125997066497805,-0.0
14135,1,27,124,239,True,0.5,-20,4,4,3,2.4750003814697266,1,0,4,1,60,0.5,1,dangerous,captured,1,0.9062405501498242,0.0,0.0,5.0,3.719000577926636,-0.0
14138,1,28,124,238,True,0.25,-20,9,4,6,1.0125997066497805,1,-5,7,0,60,0.75,3,dangerous,captured,2,0.012520990853630272,5.0,0.0,-2.0,5.202519894,-2.0
14139,1,28,124,239,True,0.75,-20,4,9,4,3.719000577926636,1,5,7,1,60,0.25,0,dangerous,captured,5,1.3134549703413174,0.0,0.0,0.0,2.586000204086304,-0.0
14142,1,29,124,238,True,0.25,-20,9,2,8,5.202519894,1,-7,6,0,60,0.75,1,dangerous,captured,6,1.6491431032091437,0.0,-0.0,1.0,0.9821995496749878,1.0
14143,1,29,124,239,True,0.75,-20,2,9,4,2.586000204086304,1,7,6,1,60,0.25,2,dangerous,captured,5,0.9501123592693471,-2.0,-2.0,0.0,2.643000841140747,-0.0
14032,2,1,124,238,False,0.75,50,4,5,9,2.219205141067505,0,1,5,0,60,0.25,5,safe,harvest,4,0.797149087206742,,,0.0,1.182400822639465,-0.0
14033,2,1,124,239,False,0.25,50,5,4,4,2.165999651,0,-1,5,1,60,0.75,1,safe,harvest,0,0.7728819874522854,,,0.0,3.118999958,0.0
14036,2,2,124,238,False,0.75,50,4,5,5,1.182400822639465,0,1,5,0,60,0.5,1,safe,harvest,0,0.16754696694858895,0.0,0.0,1.0,1.4067022800445557,-1.0
14037,2,2,124,239,False,0.5,50,5,4,4,3.118999958,0,-1,5,1,60,0.75,1,safe,harvest,0,1.1375124241598116,0.0,-0.0,-1.0,2.531999349594116,-1.0
14040,2,3,124,238,True,0.75,-20,3,6,5,1.4067022800445557,0,3,5,0,60,0.25,2,safe,captured,1,0.34124815662654623,-1.0,-1.0,-1.0,1.285501242,1.0
14041,2,3,124,239,True,0.25,-20,6,3,7,2.531999349594116,0,-3,5,1,60,0.75,1,safe,captured,4,0.9290092474075351,1.0,-1.0,6.0,2.678999423980713,6.0
14044,2,4,124,238,True,0.25,-20,9,5,4,1.285501242,0,-4,7,0,60,0.75,5,safe,captured,1,0.25114871388436727,6.0,6.0,0.0,1.1037002801895142,0.0
14045,2,4,124,239,True,0.75,-20,5,9,4,2.678999423980713,0,4,7,1,60,0.25,1,safe,captured,5,0.9854433755496501,-1.0,1.0,-3.0,2.7569997310638428,3.0
14048,2,5,124,238,False,0.25,72,6,5,8,1.1037002801895142,0,-1,6,0,60,0.75,2,safe,harvest,3,0.09866842566050361,-3.0,3.0,2.0,1.946405291557312,2.0
14049,2,5,124,239,False,0.75,72,5,6,4,2.7569997310638428,0,1,6,1,60,0.25,1,safe,harvest,2,1.0141430344949893,0.0,0.0,3.0,2.947000265,-3.0
14052,2,6,124,238,False,0.5,128,9,7,8,1.946405291557312,0,-2,8,0,60,0.75,1,safe,harvest,1,0.665984231121639,3.0,-3.0,0.0,1.5886032581329346,0.0
14053,2,6,124,239,False,0.75,128,7,9,4,2.947000265,0,2,8,1,60,0.5,3,safe,harvest,5,1.080787793677508,2.0,2.0,-6.0,1.8610001802444456,6.0
14056,2,7,124,238,False,0.75,50,3,7,8,1.5886032581329346,0,4,5,0,60,0.25,5,safe,harvest,1,0.46285517616086636,-6.0,6.0,0.0,1.4491020441055298,-0.0
14057,2,7,124,239,False,0.25,50,7,3,7,1.8610001802444456,0,-4,5,1,60,0.75,0,safe,harvest,4,0.6211140745136531,0.0,0.0,6.0,3.078000307,6.0
14060,2,8,124,238,True,0.5,-20,9,7,5,1.4491020441055298,0,-2,8,0,60,0.75,4,safe,captured,2,0.3709440846722451,6.0,6.0,0.0,1.346201777458191,0.0
14061,2,8,124,239,True,0.75,-20,7,9,5,3.078000307,0,2,8,1,60,0.5,2,safe,captured,4,1.1242801351567735,0.0,-0.0,0.0,3.3999991416931152,-0.0
14064,2,9,124,238,False,0.5,128,9,7,7,1.346201777458191,0,-2,8,0,60,0.75,2,safe,harvest,0,0.297287128945848,0.0,-0.0,0.0,1.649403453,0.0
14065,2,9,124,239,False,0.75,128,7,9,5,3.3999991416931152,0,2,8,1,60,0.5,2,safe,harvest,4,1.2237751791788825,0.0,0.0,-6.0,1.3830000162124634,6.0
14068,2,10,124,238,False,0.75,50,3,7,8,1.649403453,0,4,5,0,60,0.25,5,safe,harvest,1,0.5004136789034679,-6.0,6.0,0.0,1.334001541137695,-0.0
14069,2,10,124,239,False,0.25,50,7,3,7,1.3830000162124634,0,-4,5,1,60,0.75,0,safe,harvest,4,0.3242550644052989,0.0,0.0,1.0,1.7289997339248655,1.0
14072,2,11,124,238,False,0.75,72,4,7,7,1.334001541137695,0,3,6,0,60,0.25,3,safe,harvest,0,0.28818310276839815,1.0,1.0,0.0,1.8252047300338743,-0.0
14073,2,11,124,239,False,0.25,72,7,4,4,1.7289997339248655,0,-3,6,1,60,0.75,3,safe,harvest,0,0.5475430528115323,0.0,-0.0,5.0,2.180000066757202,5.0
14076,2,12,124,238,True,0.5,-20,9,7,5,1.8252047300338743,0,-2,8,0,60,0.75,4,safe,captured,2,0.601692161583134,5.0,5.0,0.0,1.4431023597717283,0.0
14077,2,12,124,239,True,0.75,-20,7,9,6,2.180000066757202,0,2,8,1,60,0.5,1,safe,captured,3,0.779324907423567,0.0,-0.0,0.0,2.619000196456909,-0.0
14080,2,13,124,238,False,0.5,128,9,7,7,1.4431023597717283,0,-2,8,0,60,1.0,2,safe,harvest,0,0.3667952126686809,0.0,-0.0,0.0,1.7343043088912964,0.0
14081,2,13,124,239,False,1.0,128,7,9,6,2.619000196456909,0,2,8,1,60,0.5,1,safe,harvest,3,0.9627926405377557,0.0,0.0,-2.0,1.9710001945495603,2.0
14084,2,14,124,238,True,0.5,-20,7,7,8,1.7343043088912964,0,0,7,0,60,0.5,1,safe,captured,1,0.5506063582845475,-2.0,2.0,0.0,1.9464051723480225,-0.0
14085,2,14,124,239,True,0.5,-20,7,7,4,1.9710001945495603,0,0,7,1,60,0.5,3,safe,captured,3,0.6785411268765957,0.0,0.0,2.0,4.678997993469238,-0.0
14088,2,15,124,238,True,0.5,-20,9,7,9,1.9464051723480225,0,-2,8,0,60,0.75,0,safe,captured,2,0.665984169875765,2.0,0.0,0.0,2.771003246307373,0.0
14089,2,15,124,239,True,0.75,-20,7,9,6,4.678997993469238,0,2,8,1,60,0.5,1,safe,captured,3,1.543083983046466,0.0,0.0,0.0,2.7860000133514404,-0.0
14092,2,16,124,238,True,0.25,-20,9,7,9,2.771003246307373,0,-2,8,0,60,0.75,0,safe,captured,2,1.0192094374093406,0.0,-0.0,0.0,1.6190035343170166,0.0
14093,2,16,124,239,True,0.75,-20,7,9,7,2.7860000133514404,0,2,8,1,60,0.25,0,safe,captured,2,1.0246068801499473,0.0,0.0,0.0,2.5879998207092285,-0.0
14096,2,17,124,238,True,0.25,-20,9,7,9,1.6190035343170166,0,-2,8,0,60,0.75,0,safe,captured,2,0.48181085771783216,0.0,-0.0,-1.0,2.704404354095459,-1.0
14097,2,17,124,239,True,0.75,-20,7,9,6,2.5879998207092285,0,2,8,1,60,0.25,1,safe,captured,3,0.9508853073609194,0.0,0.0,0.0,2.1999998092651367,-0.0
14100,2,18,124,238,False,0.75,128,9,6,9,2.704404354095459,0,-3,8,0,60,0.75,0,safe,harvest,3,0.9948816862373269,0.0,-0.0,0.0,1.6553035974502563,0.0
14101,2,18,124,239,False,0.75,128,6,9,7,2.1999998092651367,0,3,8,1,60,0.75,1,safe,harvest,2,0.7884572736666012,-1.0,-1.0,0.0,2.572000265,-0.0
14104,2,19,124,238,True,0.25,-20,9,6,9,1.6553035974502563,0,-3,8,0,60,0.75,0,safe,captured,3,0.5039844345736264,0.0,-0.0,0.0,1.6432034969329834,0.0
14105,2,19,124,239,True,0.75,-20,6,9,6,2.572000265,0,3,8,1,60,0.25,0,safe,captured,3,0.9446839094080269,0.0,0.0,0.0,2.678999900817871,-0.0
14108,2,20,124,238,False,0.5,128,9,6,9,1.6432034969329834,0,-3,8,0,60,0.75,0,safe,harvest,3,0.496647688313665,0.0,-0.0,0.0,1.5461028814315796,0.0
14109,2,20,124,239,False,0.75,128,6,9,7,2.678999900817871,0,3,8,1,60,0.5,1,safe,harvest,2,0.9854435535403997,0.0,0.0,-1.0,2.863000631332397,1.0
14112,2,21,124,238,False,0.5,98,8,6,9,1.5461028814315796,0,-2,7,0,60,0.75,1,safe,harvest,3,0.4357374948020438,-1.0,1.0,0.0,1.230800986289978,0.0
14113,2,21,124,239,False,0.75,98,6,8,6,2.863000631332397,0,2,7,1,60,0.5,0,safe,harvest,2,1.0518702466302383,0.0,0.0,-2.0,3.7989988327026367,2.0
14116,2,22,124,238,True,0.5,-20,6,6,9,1.230800986289978,0,0,6,0,60,0.5,3,safe,captured,3,0.20766516580600228,-2.0,2.0,0.0,1.3339017629623413,-0.0
14117,2,22,124,239,True,0.5,-20,6,6,6,3.7989988327026367,0,0,6,1,60,0.5,0,safe,captured,0,1.3347375669410657,0.0,0.0,3.0,2.501999616622925,-0.0
14120,2,23,124,238,False,0.5,128,9,6,9,1.3339017629623413,0,-3,8,0,60,0.75,0,safe,harvest,3,0.2881083038240384,3.0,0.0,0.0,2.201105117797852,0.0
14121,2,23,124,239,False,0.75,128,6,9,6,2.501999616622925,0,3,8,1,60,0.5,0,safe,harvest,3,0.9170902588164602,0.0,0.0,-3.0,2.4200000762939453,3.0
14124,2,24,124,238,False,0.5,72,6,6,9,2.201105117797852,0,0,6,0,60,0.5,3,safe,harvest,3,0.7889595605124144,-3.0,3.0,0.0,1.3825019598007202,-0.0
14125,2,24,124,239,False,0.5,72,6,6,7,2.4200000762939453,0,0,6,1,60,0.5,1,safe,harvest,1,0.8837675716950182,0.0,0.0,0.0,2.815000295639038,-0.0
